millis,ldr_voltage,temp,hum,tvoc,eco2,prob0,prob1,prob2,AI_latency_us
2318496,0.00,22.40,48.70,60.00,450.00,43,30,27,822
2319503,0.00,22.40,48.60,60.00,450.00,43,30,27,785
2320504,0.00,22.40,48.60,60.00,450.00,43,30,27,782
2321511,0.00,22.40,48.60,60.00,450.00,43,30,27,820
2322512,0.00,22.40,48.60,60.00,450.00,43,30,27,825
2323519,0.00,22.40,48.70,60.00,450.00,43,30,27,795
2324521,0.00,22.40,48.70,60.00,450.00,43,30,27,846
2325527,0.00,22.40,48.70,60.00,450.00,43,30,27,806
2326528,0.00,22.40,48.70,60.00,450.00,43,30,27,813
2327535,0.00,22.40,48.70,60.00,450.00,43,30,27,822
2328537,0.00,22.40,48.70,60.00,450.00,43,30,27,827
2329543,0.00,22.40,48.70,60.00,450.00,43,30,27,817
2330544,0.00,22.40,48.70,60.00,450.00,43,30,27,827
2331551,0.00,22.40,48.80,60.00,450.00,43,30,27,816
2332553,0.00,22.40,48.80,60.00,450.00,43,30,27,831
2333559,0.00,22.40,48.80,60.00,450.00,43,30,27,810
2334561,0.00,22.40,48.80,60.00,450.00,43,30,27,828
2335567,0.00,22.40,48.80,60.00,450.00,43,30,27,790
2336569,0.00,22.40,48.80,60.00,450.00,43,30,27,830
2337575,0.00,22.40,48.80,60.00,450.00,43,30,27,758
2338577,0.00,22.40,48.80,60.00,450.00,43,30,27,850
2339583,0.00,22.40,48.80,60.00,450.00,43,30,27,792
2340584,0.00,22.40,48.80,60.00,450.00,43,30,27,785
2341591,0.00,22.40,48.80,60.00,450.00,43,30,27,789
2342592,0.00,22.40,48.80,60.00,450.00,43,30,27,817
2343599,0.00,22.40,48.80,60.00,450.00,43,30,27,786
2344601,0.00,22.40,48.80,60.00,450.00,43,30,27,841
2345607,0.00,22.40,48.90,60.00,450.00,43,30,27,802
2346608,0.00,22.40,48.90,60.00,450.00,43,30,27,819
2347615,0.00,22.40,48.90,60.00,450.00,43,30,27,837
2348616,0.00,22.40,48.90,60.00,450.00,43,30,27,826
2349623,0.00,22.40,48.80,60.00,450.00,43,30,27,824
2350625,0.00,22.40,48.80,60.00,450.00,43,30,27,839
2351631,0.00,22.40,48.80,60.00,450.00,43,30,27,809
2352633,0.00,22.40,48.80,60.00,450.00,43,30,27,835
2353639,0.00,22.40,48.80,60.00,450.00,43,30,27,802
2354641,0.00,22.40,48.80,60.00,450.00,43,30,27,842
2355647,0.00,22.40,48.70,60.00,450.00,43,30,27,826
2356648,0.00,22.40,48.70,60.00,450.00,43,30,27,827
2357655,0.00,22.40,48.70,60.00,450.00,43,30,27,780
2358657,0.00,22.40,48.70,60.00,450.00,43,30,27,836
2359663,0.00,22.40,48.70,60.00,450.00,43,30,27,777
2360664,0.00,22.40,48.70,60.00,450.00,43,30,27,800
2361671,0.00,22.40,48.70,60.00,450.00,43,30,27,811
2362672,0.00,22.40,48.70,60.00,450.00,43,30,27,797
2363679,0.00,22.40,48.70,60.00,450.00,43,30,27,791
2364681,0.00,22.40,48.70,60.00,450.00,43,30,27,843
2365687,0.00,22.40,48.70,60.00,450.00,43,30,27,782
2366689,0.00,22.40,48.70,60.00,450.00,43,30,27,832
2367695,0.00,22.40,48.70,60.00,450.00,43,30,27,810
2368696,0.00,22.40,48.70,60.00,450.00,43,30,27,822
2369703,0.00,22.40,48.80,60.00,450.00,43,30,27,811
2370705,0.00,22.40,48.80,60.00,450.00,43,30,27,845
2371711,0.00,22.40,48.80,60.00,450.00,43,30,27,813
2372713,0.00,22.40,48.80,60.00,450.00,43,30,27,836
2373719,0.00,22.40,48.80,60.00,450.00,43,30,27,809
2374721,0.00,22.40,48.80,60.00,450.00,43,30,27,835
2375727,0.00,22.40,48.80,60.00,450.00,43,30,27,825
2376728,0.00,22.40,48.80,60.00,450.00,43,30,27,826
2377735,0.00,22.40,48.70,60.00,450.00,43,30,27,832
2378737,0.00,22.40,48.70,60.00,450.00,43,30,27,840
2379743,0.00,22.40,48.70,60.00,450.00,43,30,27,775
2380744,0.00,22.40,48.70,60.00,450.00,43,30,27,799
2381751,0.00,22.40,48.60,60.00,450.00,43,30,27,779
2382752,0.00,22.40,48.60,60.00,450.00,43,30,27,789
2383759,0.00,22.40,48.60,60.00,450.00,43,30,27,824
2384761,0.00,22.40,48.60,60.00,450.00,43,30,27,834
2385767,0.00,22.40,48.60,60.00,450.00,43,30,27,794
2386769,0.00,22.40,48.60,60.00,450.00,43,30,27,826
2387775,0.00,22.40,48.50,60.00,450.00,43,30,27,816
2388776,0.00,22.40,48.50,60.00,450.00,43,30,27,819
2389783,0.00,22.40,48.40,60.00,450.00,43,30,27,801
2390785,0.00,22.40,48.40,60.00,450.00,43,30,27,837
2391791,0.00,22.40,48.40,60.00,450.00,43,30,27,810
2392793,0.00,22.40,48.40,60.00,450.00,43,30,27,838
2393799,0.00,22.40,48.30,60.00,450.00,43,30,27,800
2394801,0.00,22.40,48.30,60.00,450.00,43,30,27,841
2395807,0.00,22.40,48.20,60.00,450.00,43,30,27,817
2396809,0.00,22.40,48.20,60.00,450.00,43,30,27,837
2397815,0.00,22.40,48.10,60.00,450.00,43,30,27,762
2398817,0.00,22.40,48.10,60.00,450.00,43,30,27,845
2399823,0.00,22.40,48.00,60.00,450.00,43,30,27,807
2400825,0.00,22.40,48.00,60.00,450.00,43,30,27,834
2401831,0.00,22.40,47.90,60.00,450.00,43,30,27,790
2402832,0.00,22.40,47.90,60.00,450.00,43,30,27,798
2403839,0.00,22.40,47.90,60.00,450.00,43,30,27,825
2404840,0.00,22.40,47.90,60.00,450.00,43,30,27,821
2405847,0.00,22.40,47.90,60.00,450.00,43,30,27,791
2406849,0.00,22.40,47.90,60.00,450.00,43,30,27,842
2407855,0.00,22.40,47.90,60.00,450.00,43,30,27,793
2408856,0.00,22.40,47.90,60.00,450.00,43,30,27,818
2409863,0.00,22.40,47.90,60.00,450.00,43,30,27,813
2410865,0.00,22.40,47.90,60.00,450.00,43,30,27,830
2411872,0.00,22.40,47.80,60.00,450.00,43,30,27,809
2412873,0.00,22.40,47.80,60.00,450.00,43,30,27,844
2413880,0.00,22.40,47.80,60.00,450.00,43,30,27,805
2414881,0.00,22.40,47.80,60.00,450.00,43,30,27,831
2415888,0.00,22.40,47.70,60.00,450.00,43,30,27,814
2416889,0.00,22.40,47.70,60.00,450.00,43,30,27,827
2417895,0.00,22.40,47.60,60.00,450.00,43,30,27,826
2418897,0.00,22.40,47.60,60.00,450.00,43,30,27,830
2419903,0.00,22.40,47.60,60.00,450.00,43,30,27,830
2420905,0.00,22.40,47.60,60.00,450.00,43,30,27,838
2421911,0.00,22.40,47.60,60.00,450.00,43,30,27,784
2422912,0.00,22.40,47.60,60.00,450.00,43,30,27,788
2423919,0.00,22.40,47.60,60.00,450.00,43,30,27,796
2424920,0.00,22.40,47.60,60.00,450.00,43,30,27,810
2425928,0.00,22.40,47.70,60.00,450.00,43,30,27,799
2426929,0.00,22.40,47.70,60.00,450.00,43,30,27,843
2427936,0.00,22.40,47.70,60.00,450.00,43,30,27,813
2428936,0.00,22.40,47.70,60.00,450.00,43,30,27,816
2429944,0.00,22.40,47.70,60.00,450.00,43,30,27,794
2430945,0.00,22.40,47.70,60.00,450.00,43,30,27,828
2431952,0.00,22.40,47.70,60.00,450.00,43,30,27,809
2432953,0.00,22.40,47.70,60.00,450.00,43,30,27,832
2433960,0.00,22.40,47.70,60.00,450.00,43,30,27,813
2434961,0.00,22.40,47.70,60.00,450.00,43,30,27,835
2435968,0.00,22.40,47.70,60.00,450.00,43,30,27,823
2436969,0.00,22.40,47.70,60.00,450.00,43,30,27,838
2437976,0.00,22.40,47.70,60.00,450.00,43,30,27,823
2438977,0.00,22.40,47.70,60.00,450.00,43,30,27,835
2439984,0.00,22.40,47.70,60.00,450.00,43,30,27,823
2440985,0.00,22.40,47.70,60.00,450.00,43,30,27,840
2441992,0.00,22.40,47.80,60.00,450.00,43,30,27,825
2442992,0.00,22.40,47.80,60.00,450.00,43,30,27,817
2443999,0.00,22.40,47.70,60.00,450.00,43,30,27,775
2445000,0.00,22.40,47.70,60.00,450.00,43,30,27,803
2446008,0.00,22.40,47.70,60.00,450.00,43,30,27,793
2447009,0.00,22.40,47.70,60.00,450.00,43,30,27,846
2448016,0.00,22.40,47.70,60.00,450.00,43,30,27,805
2449017,0.00,22.40,47.70,60.00,450.00,43,30,27,834
2450023,0.00,22.40,47.60,60.00,450.00,43,30,27,805
2451024,0.00,22.40,47.60,60.00,450.00,43,30,27,812
2452031,0.00,22.40,47.50,60.00,450.00,43,30,27,820
2453033,0.00,22.40,47.50,60.00,450.00,43,30,27,835
2454039,0.00,22.40,47.50,60.00,450.00,43,30,27,833
2455040,0.00,22.40,47.50,60.00,450.00,43,30,27,822
2456047,0.00,22.40,47.40,60.00,450.00,43,30,27,811
2457049,0.00,22.40,47.40,60.00,450.00,43,30,27,836
2458055,0.00,22.40,47.40,60.00,450.00,43,30,27,810
2459057,0.00,22.40,47.40,60.00,450.00,43,30,27,852
2460063,0.00,22.40,47.30,60.00,450.00,43,30,27,825
2461065,0.00,22.40,47.30,60.00,450.00,43,30,27,841
2462071,0.00,22.40,47.30,60.00,450.00,43,30,27,786
2463073,0.00,22.40,47.30,60.00,450.00,43,30,27,831
2464079,0.00,22.40,47.30,60.00,450.00,43,30,27,773
2465080,0.00,22.40,47.30,60.00,450.00,43,30,27,801
2466087,0.00,22.40,47.20,60.00,450.00,43,30,27,816
2467088,0.00,22.40,47.20,60.00,450.00,43,30,27,825
2468095,0.00,22.40,47.20,60.00,450.00,43,30,27,793
2469097,0.00,22.40,47.20,60.00,450.00,43,30,27,838
2470103,0.00,22.40,47.10,60.00,450.00,43,30,27,791
2471104,0.00,22.40,47.10,60.00,450.00,43,30,27,819
2472112,0.00,22.30,47.10,60.00,450.00,43,30,27,808
2473113,0.00,22.30,47.10,60.00,450.00,43,30,27,822
2474120,0.00,22.40,47.00,60.00,450.00,43,30,27,827
2475121,0.00,22.40,47.00,60.00,450.00,43,30,27,821
2476128,0.00,22.40,47.00,60.00,450.00,43,30,27,821
2477129,0.00,22.40,47.00,60.00,450.00,43,30,27,821
2478137,0.00,22.30,47.00,60.00,450.00,43,30,27,825
2479138,0.00,22.30,47.00,60.00,450.00,43,30,27,824
2480146,0.00,22.30,47.00,60.00,450.00,43,30,27,812
2481148,0.00,22.30,47.00,60.00,450.00,43,30,27,838
2482155,0.00,22.30,47.00,60.00,450.00,43,30,27,811
2483157,0.00,22.30,47.00,60.00,450.00,43,30,27,842
2484163,0.00,22.40,47.10,60.00,450.00,43,30,27,783
2485164,0.00,22.40,47.10,60.00,450.00,43,30,27,789
2486171,0.00,22.40,47.10,60.00,450.00,43,30,27,816
2487172,0.00,22.40,47.10,60.00,450.00,43,30,27,822
2488179,0.00,22.40,47.10,60.00,450.00,43,30,27,829
2489181,0.06,22.40,47.10,60.00,450.00,43,30,27,846
2490187,0.00,22.40,47.20,60.00,450.00,43,30,27,790
2491188,0.00,22.40,47.20,60.00,450.00,43,30,27,812
2492196,0.00,22.30,47.30,60.00,450.00,43,30,27,807
2493198,0.00,22.30,47.30,60.00,450.00,43,30,27,836
2494205,0.00,22.30,47.40,60.00,450.00,43,30,27,786
2495207,0.00,22.30,47.40,60.00,450.00,43,30,27,827
2496214,0.00,22.30,47.60,60.00,450.00,43,30,27,810
2497215,0.00,22.30,47.60,60.00,450.00,43,30,27,823
2498223,0.00,22.40,47.80,60.00,450.00,43,30,27,808
2499223,0.00,22.40,47.80,60.00,450.00,43,30,27,824
2500231,0.00,22.30,47.90,60.00,450.00,43,30,27,802
2501232,0.00,22.30,47.90,60.00,450.00,43,30,27,822
2502240,0.00,22.30,47.90,60.00,450.00,43,30,27,815
2503242,0.00,22.30,47.90,60.00,450.00,43,30,27,840
2504248,0.00,22.40,47.90,60.00,450.00,43,30,27,769
2505249,0.00,22.40,47.90,60.00,450.00,43,30,27,801
2506257,0.00,22.30,47.70,60.00,450.00,43,30,27,813
2507258,0.00,22.30,47.70,60.00,450.00,43,30,27,815
2508266,0.00,22.30,47.60,60.00,450.00,43,30,27,770
2509267,0.00,22.30,47.60,60.00,450.00,43,30,27,830
2510273,0.00,22.40,47.50,60.00,450.00,43,30,27,800
2511274,0.00,22.40,47.50,60.00,450.00,43,30,27,808
2512281,0.00,22.40,47.40,60.00,450.00,43,30,27,810
2513282,0.00,22.40,47.40,60.00,450.00,43,30,27,823
2514290,0.00,22.30,47.30,60.00,450.00,43,30,27,805
2515292,0.00,22.30,47.30,60.00,450.00,43,30,27,830
2516298,0.00,22.40,47.20,60.00,450.00,43,30,27,815
2517300,0.00,22.40,47.20,60.00,450.00,43,30,27,836
2518307,0.00,22.30,47.10,60.00,450.00,43,30,27,814
2519309,0.00,22.30,47.10,60.00,450.00,43,30,27,842
2520316,0.00,22.30,47.10,60.00,450.00,43,30,27,816
2521318,0.00,22.30,47.10,60.00,450.00,43,30,27,838
2522325,0.00,22.30,47.10,60.00,450.00,43,30,27,816
2523327,0.00,22.30,47.10,60.00,450.00,43,30,27,843
2524334,0.00,22.30,47.10,60.00,450.00,43,30,27,799
2525335,0.00,22.30,47.10,60.00,450.00,43,30,27,791
2526343,0.00,22.30,47.10,60.00,450.00,43,30,27,820
2527344,0.00,22.30,47.10,60.00,450.00,43,30,27,796
2528351,0.00,22.40,47.10,60.00,450.00,43,30,27,833
2529353,0.00,22.40,47.10,60.00,450.00,43,30,27,838
2530360,0.00,22.30,47.10,60.00,450.00,43,30,27,770
2531361,0.00,22.30,47.10,60.00,450.00,43,30,27,820
2532369,0.00,22.30,47.20,60.00,450.00,43,30,27,795
2533369,0.00,22.30,47.20,60.00,450.00,43,30,27,818
2534377,0.00,22.30,47.30,60.00,450.00,43,30,27,780
2535378,0.00,22.30,47.30,60.00,450.00,43,30,27,837
2536385,0.00,22.30,47.50,60.00,450.00,43,30,27,791
2537387,0.00,22.30,47.50,60.00,450.00,43,30,27,840
2538394,0.00,22.30,47.50,60.00,450.00,43,30,27,804
2539396,0.00,22.30,47.50,60.00,450.00,43,30,27,838
2540402,0.00,22.40,47.60,60.00,450.00,43,30,27,804
2541404,0.00,22.40,47.60,60.00,450.00,43,30,27,837
2542411,0.00,22.30,47.60,60.00,450.00,43,30,27,809
2543413,0.00,22.30,47.60,60.00,450.00,43,30,27,841
2544420,0.00,22.30,47.60,60.00,450.00,43,30,27,818
2545421,0.00,22.30,47.60,60.00,450.00,43,30,27,825
2546429,0.00,22.30,47.60,60.00,450.00,43,30,27,823
2547430,0.00,22.30,47.60,60.00,450.00,43,30,27,786
2548437,0.00,22.40,47.50,60.00,450.00,43,30,27,805
2549439,0.00,22.40,47.50,60.00,450.00,43,30,27,840
2550445,0.00,22.40,47.60,60.00,450.00,43,30,27,803
2551446,0.00,22.40,47.60,60.00,450.00,43,30,27,801
2552453,0.00,22.40,47.60,60.00,450.00,43,30,27,784
2553454,0.00,22.40,47.60,60.00,450.00,43,30,27,815
2554462,0.00,22.30,47.60,60.00,450.00,43,30,27,806
2555463,0.00,22.30,47.60,60.00,450.00,43,30,27,813
2556471,0.00,22.30,47.70,60.00,450.00,43,30,27,801
2557473,0.00,22.30,47.70,60.00,450.00,43,30,27,839
2558480,0.00,22.40,47.70,60.00,450.00,43,30,27,809
2559481,0.00,22.40,47.70,60.00,450.00,43,30,27,831
2560488,0.00,22.30,47.70,60.00,450.00,43,30,27,820
2561489,0.00,22.30,47.70,60.00,450.00,43,30,27,827
2562497,0.00,22.30,47.80,60.00,450.00,43,30,27,812
2563499,0.00,22.30,47.80,60.00,450.00,43,30,27,844
2564506,0.00,22.40,47.80,60.00,450.00,43,30,27,816
2565507,0.00,22.40,47.80,60.00,450.00,43,30,27,837
2566514,0.00,22.30,47.90,60.00,450.00,43,30,27,805
2567515,0.00,22.30,47.90,60.00,450.00,43,30,27,792
2568523,0.00,22.30,47.90,60.00,450.00,43,30,27,795
2569524,0.00,22.30,47.90,60.00,450.00,43,30,27,824
2570532,0.00,22.30,47.90,60.00,450.00,43,30,27,804
2571534,0.00,22.30,47.90,60.00,450.00,43,30,27,827
2572541,0.00,22.30,47.90,60.00,450.00,43,30,27,786
2573542,0.00,22.30,47.90,60.00,450.00,43,30,27,808
2574550,0.00,22.30,47.90,60.00,450.00,43,30,27,777
2575551,0.00,22.30,47.90,60.00,450.00,43,30,27,821
2576559,0.00,22.30,47.80,60.00,450.00,43,30,27,778
2577560,0.00,22.30,47.80,60.00,450.00,43,30,27,820
2578568,0.00,22.30,47.80,60.00,450.00,43,30,27,778
2579569,0.00,22.30,47.80,60.00,450.00,43,30,27,820
2580577,0.00,22.30,47.80,60.00,450.00,43,30,27,800
2581578,0.00,22.30,47.80,60.00,450.00,43,30,27,826
2582586,0.00,22.30,47.80,60.00,450.00,43,30,27,790
2583588,0.00,22.30,47.80,60.00,450.00,43,30,27,836
2584595,0.00,22.30,47.80,60.00,450.00,43,30,27,792
2585597,0.00,22.30,47.80,60.00,450.00,43,30,27,839
2586604,0.00,22.30,47.90,60.00,450.00,43,30,27,809
2587605,0.00,22.30,47.90,60.00,450.00,43,30,27,795
2588612,0.00,22.30,48.00,60.00,450.00,43,30,27,801
2589613,0.00,22.30,48.00,60.00,450.00,43,30,27,812
2590620,0.00,22.30,48.00,60.00,450.00,43,30,27,776
2591622,0.00,22.30,48.00,60.00,450.00,43,30,27,831
2592628,0.00,22.30,48.10,60.00,450.00,43,30,27,805
2593629,0.00,22.30,48.10,60.00,450.00,43,30,27,812
2594636,0.00,22.30,48.20,60.00,450.00,43,30,27,804
2595638,0.00,22.30,48.20,60.00,450.00,43,30,27,830
2596645,0.00,22.30,48.30,60.00,450.00,43,30,27,797
2597646,0.00,22.30,48.30,60.00,450.00,43,30,27,834
2598653,0.00,22.30,48.60,60.00,450.00,43,30,27,790
2599653,0.00,22.30,48.60,60.00,450.00,43,30,27,821
2600661,0.00,22.30,49.30,60.00,450.00,43,30,27,817
2601663,0.00,22.30,49.30,60.00,450.00,43,30,27,827
2602669,0.00,22.40,49.70,60.00,450.00,43,30,27,822
2603671,0.00,22.40,49.70,60.00,450.00,43,30,27,830
2604678,0.00,22.30,50.00,60.00,450.00,43,30,27,793
2605679,0.00,22.30,50.00,60.00,450.00,43,30,27,834
2606686,0.00,22.30,50.10,60.00,450.00,43,30,27,817
2607687,0.00,22.30,50.10,60.00,450.00,43,30,27,811
2608694,0.00,22.40,50.00,60.00,450.00,43,30,27,776
2609695,0.00,22.40,50.00,60.00,450.00,43,30,27,803
2610703,0.00,22.30,49.70,60.00,450.00,43,30,27,771
2611704,0.00,22.30,49.70,60.00,450.00,43,30,27,827
2612711,0.02,22.30,49.50,60.00,450.00,43,30,27,796
2613712,0.00,22.30,49.50,60.00,450.00,43,30,27,799
2614720,0.00,22.30,49.20,60.00,450.00,43,30,27,815
2615720,0.00,22.30,49.20,60.00,450.00,43,30,27,812
2616728,0.00,22.30,48.90,60.00,450.00,43,30,27,797
2617729,0.00,22.30,48.90,60.00,450.00,43,30,27,834
2618736,0.00,22.30,48.60,60.00,450.00,43,30,27,813
2619737,0.00,22.30,48.60,60.00,450.00,43,30,27,836
2620743,0.00,22.30,48.40,60.00,450.00,43,30,27,836
2621745,0.00,22.30,48.40,60.00,450.00,43,30,27,838
2622752,0.00,22.30,48.30,60.00,450.00,43,30,27,835
2623754,0.00,22.30,48.30,60.00,450.00,43,30,27,839
2624761,0.00,22.30,48.30,60.00,450.00,43,30,27,832
2625762,0.00,22.30,48.30,60.00,450.00,43,30,27,845
2626768,0.00,22.40,48.30,60.00,450.00,43,30,27,779
2627770,0.00,22.40,48.30,60.00,450.00,43,30,27,843
2628776,0.00,22.30,48.20,60.00,450.00,43,30,27,777
2629777,0.00,22.30,48.20,60.00,450.00,43,30,27,778
2630784,0.00,22.40,48.20,60.00,450.00,43,30,27,809
2631785,0.00,22.40,48.20,60.00,450.00,43,30,27,824
2632792,0.00,22.30,48.10,60.00,450.00,43,30,27,837
2633793,0.00,22.30,48.10,60.00,450.00,43,30,27,824
2634800,0.00,22.30,48.00,60.00,450.00,43,30,27,822
2635801,0.00,22.30,48.00,60.00,450.00,43,30,27,816
2636809,0.01,22.30,47.90,60.00,450.00,43,30,27,788
2637810,0.00,22.30,47.90,60.00,450.00,43,30,27,803
2638818,0.00,22.30,47.80,60.00,450.00,43,30,27,812
2639819,0.00,22.30,47.80,60.00,450.00,43,30,27,813
2640827,0.00,22.30,47.80,60.00,450.00,43,30,27,818
2641828,0.00,22.30,47.80,60.00,450.00,43,30,27,802
2642836,0.00,22.30,47.70,60.00,450.00,43,30,27,827
2643837,0.00,22.30,47.70,60.00,450.00,43,30,27,824
2644845,0.00,22.30,47.70,60.00,450.00,43,30,27,827
2645847,0.00,22.30,47.70,60.00,450.00,43,30,27,835
2646854,0.00,22.30,47.70,60.00,450.00,43,30,27,827
2647856,0.00,22.30,47.70,60.00,450.00,43,30,27,832
2648863,0.00,22.30,47.80,60.00,450.00,43,30,27,828
2649864,0.00,22.30,47.80,60.00,450.00,43,30,27,777
2650872,0.00,22.30,47.90,60.00,450.00,43,30,27,809
2651873,0.00,22.30,47.90,60.00,450.00,43,30,27,813
2652881,0.00,22.30,47.90,60.00,450.00,43,30,27,817
2653883,0.00,22.30,47.90,60.00,450.00,43,30,27,837
2654889,0.00,22.30,48.10,60.00,450.00,43,30,27,793
2655890,0.00,22.30,48.10,60.00,450.00,43,30,27,809
2656898,0.00,22.30,48.50,60.00,450.00,43,30,27,817
2657898,0.00,22.30,48.50,60.00,450.00,43,30,27,823
2658906,0.00,22.30,49.00,60.00,450.00,43,30,27,815
2659907,0.00,22.30,49.00,60.00,450.00,43,30,27,825
2660914,0.00,22.30,49.20,60.00,450.00,43,30,27,829
2661914,0.00,22.30,49.20,60.00,450.00,43,30,27,815
2662922,0.00,22.30,49.40,60.00,450.00,43,30,27,820
2663924,0.00,22.30,49.40,60.00,450.00,43,30,27,828
2664930,0.00,22.30,49.60,60.00,450.00,43,30,27,812
2665932,0.00,22.30,49.60,60.00,450.00,43,30,27,827
2666938,0.00,22.30,49.60,60.00,450.00,43,30,27,830
2667940,0.00,22.30,49.60,60.00,450.00,43,30,27,828
2668947,0.00,22.40,49.40,60.00,450.00,43,30,27,834
2669947,0.00,22.40,49.40,60.00,450.00,43,30,27,789
2670954,0.00,22.40,49.10,60.00,450.00,43,30,27,813
2671955,0.00,22.40,49.10,60.00,450.00,43,30,27,792
2672963,0.00,22.30,48.90,60.00,450.00,43,30,27,784
2673964,0.00,22.30,48.90,60.00,450.00,43,30,27,838
2674971,0.00,22.30,48.70,60.00,450.00,43,30,27,781
2675972,0.00,22.30,48.70,60.00,450.00,43,30,27,799
2676980,0.00,22.30,48.60,60.00,450.00,43,30,27,807
2677980,0.00,22.30,48.60,60.00,450.00,43,30,27,815
2678987,0.00,22.30,48.40,60.00,450.00,43,30,27,817
2679988,0.00,22.30,48.40,60.00,450.00,43,30,27,825
2680996,0.00,22.30,48.30,60.00,450.00,43,30,27,814
2681997,0.00,22.30,48.30,60.00,450.00,43,30,27,828
2683003,0.00,22.30,48.20,60.00,450.00,43,30,27,820
2684004,0.00,22.30,48.20,60.00,450.00,43,30,27,825
2685012,0.00,22.30,48.30,60.00,450.00,43,30,27,833
2686013,0.00,22.30,48.30,60.00,450.00,43,30,27,836
2687019,0.00,22.30,48.40,60.00,450.00,43,30,27,839
2688021,0.00,22.30,48.40,60.00,450.00,43,30,27,834
2689027,0.00,22.30,48.40,60.00,450.00,43,30,27,835
2690028,0.00,22.30,48.40,60.00,450.00,43,30,27,794
2691035,0.00,22.30,48.80,60.00,450.00,43,30,27,782
2692036,0.00,22.30,48.80,60.00,450.00,43,30,27,793
2693044,0.00,22.40,49.40,60.00,450.00,43,30,27,803
2694044,0.00,22.40,49.40,60.00,450.00,43,30,27,819
2695052,0.00,22.30,50.00,60.00,450.00,43,30,27,811
2696052,0.00,22.30,50.00,60.00,450.00,43,30,27,801
2697060,0.00,22.30,50.50,60.00,450.00,43,30,27,809
2698061,0.00,22.30,50.50,60.00,450.00,43,30,27,797
2699069,0.03,22.40,50.90,60.00,450.00,42,31,27,805
2700069,0.00,22.40,50.90,60.00,450.00,43,31,27,803
2701077,0.00,22.30,50.90,60.00,450.00,43,31,27,826
2702078,0.00,22.30,50.90,60.00,450.00,43,31,27,817
2703086,0.00,22.30,50.90,60.00,450.00,43,31,27,813
2704087,0.00,22.30,50.90,60.00,450.00,43,31,27,800
2705095,0.00,22.30,50.60,60.00,450.00,43,30,27,817
2706096,0.00,22.30,50.60,60.00,450.00,43,30,27,814
2707104,0.00,22.40,50.70,60.00,450.00,43,30,27,819
2708104,0.00,22.40,50.70,60.00,450.00,43,30,27,820
2709112,0.00,22.30,50.60,60.00,450.00,43,30,27,843
2710113,0.00,22.30,50.60,60.00,450.00,43,30,27,799
2711120,0.00,22.40,50.30,60.00,450.00,43,30,27,804
2712121,0.00,22.40,50.30,60.00,450.00,43,30,27,773
2713129,0.00,22.30,50.00,60.00,450.00,43,30,27,798
2714129,0.00,22.30,50.00,60.00,450.00,43,30,27,818
2715136,0.00,22.40,49.70,60.00,450.00,43,30,27,819
2716137,0.00,22.40,49.70,60.00,450.00,43,30,27,816
2717144,0.00,22.40,49.50,60.00,450.00,43,30,27,830
2718145,0.00,22.40,49.50,60.00,450.00,43,30,27,775
2719152,0.00,22.40,49.30,60.00,450.00,43,30,27,817
2720153,0.00,22.40,49.30,60.00,450.00,43,30,27,821
2721160,0.00,22.40,49.10,60.00,450.00,43,30,27,854
2722161,0.00,22.40,49.10,60.00,450.00,43,30,27,817
2723168,0.00,22.40,48.90,60.00,450.00,43,30,27,842
2724169,0.00,22.40,48.90,60.00,450.00,43,30,27,825
2725176,0.00,22.40,48.70,60.00,450.00,43,30,27,844
2726177,0.00,22.40,48.70,60.00,450.00,43,30,27,820
2727184,0.00,22.40,48.40,60.00,450.00,43,30,27,831
2728186,0.00,22.40,48.40,60.00,450.00,43,30,27,831
2729192,0.00,22.40,48.20,60.00,450.00,43,30,27,783
2730193,0.00,22.40,48.20,60.00,450.00,43,30,27,818
2731200,0.00,22.30,48.10,60.00,450.00,43,30,27,817
2732201,0.00,22.30,48.10,60.00,450.00,43,30,27,779
2733208,0.00,22.40,48.00,60.00,450.00,43,30,27,802
2734209,0.00,22.40,48.00,60.00,450.00,43,30,27,801
2735216,0.00,22.40,48.00,60.00,450.00,43,30,27,823
2736217,0.00,22.40,48.00,60.00,450.00,43,30,27,827
2737224,0.01,22.30,48.00,60.00,450.00,43,30,27,830
2738225,0.00,22.30,48.00,60.00,450.00,43,30,27,767
2739232,0.00,22.40,48.00,60.00,450.00,43,30,27,827
2740233,0.00,22.40,48.00,60.00,450.00,43,30,27,798
2741240,0.00,22.40,48.10,60.00,450.00,43,30,27,831
2742241,0.00,22.40,48.10,60.00,450.00,43,30,27,797
2743248,0.00,22.40,48.20,60.00,450.00,43,30,27,828
2744249,0.00,22.40,48.20,60.00,450.00,43,30,27,813
2745256,0.00,22.40,48.20,60.00,450.00,43,30,27,828
2746257,0.00,22.40,48.20,60.00,450.00,43,30,27,814
2747264,0.00,22.40,48.30,60.00,450.00,43,30,27,844
2748265,0.00,22.40,48.30,60.00,450.00,43,30,27,810
2749272,0.00,22.40,48.30,60.00,450.00,43,30,27,803
